2 art deco bakelite plastic Pull handles knobs 62 grs.-0,136 lb(s12292),20.00,0,None,None,1484960385000,Czech Republic,Architectural-Garden
Lot of 2 pcs Vintage Sea Clam shell Pull Knobs Solid Brass Drawer Handle Pulls,17.00,0,None,None,1484960389000,Indonesia,Architectural-Garden
Set Vintage Escutcheon OLD Man Mouth KEY HOLE with Working Skeleton Key Lock,14.99,0,None,None,1484960389000,Indonesia,Architectural-Garden
6 art deco bakelite plastic Pull handles knobs 84 gr. 0,185 lb(s12291),30.00,0,None,None,1484960390000,Czech Republic,Architectural-Garden
Set of 2 pcs Vintage Retro BIN PULL Cabinet Solid Brass Drawer Handle Knob Pulls,16.50,0,None,None,1484960391000,Indonesia,Architectural-Garden
VINTAGE FRENCH LOUIS XV BRASS OR BRONZE CHANDELIER FROM FRANCE BEAUTIFUL!,225.00,0,None,None,1484956395000,United Kingdom,Architectural-Garden
1930's Pr 21 1/4" Carved Wood Pediment,85.00,0,None,None,1484956425000,United States,Architectural-Garden
ANTIQUE VINTAGE 1800’S STYLE VICTORIAN CAST IRON LARGE SKELETON KEY REPRODUCTION,11.95,0,None,None,1484956486000,United States,Architectural-Garden
Vintage Italianate Candle Wall Holder Gold Green Shabby Retro,13.06,0,None,None,1484956735000,United States,Architectural-Garden
Vintage Brass Chinese Slide Bar Lock and Folding Key Padlock MELE Key,14.99,0,None,None,1484956741000,United States,Architectural-Garden
Vintage Victorian Ornate Brass Pull,12.45,2,None,None,1484956827000,United States,Architectural-Garden
Vintage Victorian Ornate Brass Pull,14.45,7,None,None,1484956828000,United States,Architectural-Garden
Antique Solid Brass Door Hinges,29.99,0,None,None,1484957118000,United States,Architectural-Garden
LARGE 14" TALL CHUBBY OLD RACCOON VINTAGE CEMENT CONCRETE GARDEN ANIMAL STATUE,49.00,0,None,None,1484957148000,United States,Architectural-Garden
Vintage NOS Brass Rixson No 25 Electrical Cover?,9.99,0,None,None,1484957171000,United States,Architectural-Garden
VINTAGE FARM IMPLEMENT IRON CLAMP ON HANDLE, STEAMPUNK,13.00,0,None,None,1484957283000,United States,Architectural-Garden
Vtg Kitch'n Handy  Kitchen Cabinet Chrome Shelf NOS Washington Steel Echo USA,40.00,0,None,None,1484957326000,United States,Architectural-Garden
set of yellow/brown rustic Victorian   wood corbels   8 x  12,59.90,0,None,None,1484957415000,United States,Architectural-Garden
lot antique door lock thumb latch window bracket catch vintage handle hardware,11.51,3,None,None,1484957417000,United States,Architectural-Garden
Deco Chandelier,495.00,0,None,None,1484957466000,United States,Architectural-Garden
restoration nails 5 inch 60 nails never used,1.00,0,None,None,1484957505000,United States,Architectural-Garden
Vintage Brass "Ties" Hook,9.99,0,None,None,1484957507000,United States,Architectural-Garden
Lot of 2 pcs Vintage Flush Lift Handle Brass Cabinet Drawer Door Pull handle,15.00,0,None,None,1484957508000,Indonesia,Architectural-Garden
Vintage NOS Brass Door Push Cover?,9.99,0,None,None,1484957517000,United States,Architectural-Garden
8 Vintage 3" Antiqued Brass ORNATE Colonia<wbr/>l Dresser Cabinet Drawer Pulls,15.00,0,None,None,1484957543000,United States,Architectural-Garden
3 SETS VINTAGE ANTIQUE ORNATE METAL DOOR KNOBS, RESTORATION PIECES,16.05,6,None,None,1484957561000,United States,Architectural-Garden
927 Vintage 50s CEILING LIGHT Ship Wheel fixture glass shade hall bath NAUTICAL,225.00,0,None,None,1484957829000,United States,Architectural-Garden
ANTIQUE EASTLAKE BRASS DRAWER PULL 3" CENTER,19.95,0,None,None,1484957941000,United Kingdom,Architectural-Garden
3 Scrap Gothic Brass Art Deco Handle Plate Grate Swan,12.00,0,None,None,1484958458000,United States,Architectural-Garden
VINTAGE BRASS ORNATE DOOR KNOB ESCUTCHEON PLATE PART 3,12.60,0,None,None,1484958773000,United Kingdom,Architectural-Garden
Antique Door Latch Lock Set Star Key Hole,39.97,5,None,None,1484958835000,United States,Architectural-Garden
Antique Steps Staircase Architectural 21' Wooden Model Display Mercantile RARE,375.00,0,None,None,1484958992000,United States,Architectural-Garden
2 PACK OF HILLMAN CHEST HANDLES ~ ZINC FINISH ~ 3-3/4" ~ 851377,13.99,0,None,None,1484959058000,United States,Architectural-Garden
French ormolu curtain rings  55mm diam in the Rococo style and dating 1880s  16,15.07,0,None,None,1484959076000,United States,Architectural-Garden
vintage hammered metal 5 Lamp Gothic STYLE Chandelier Hanging Light,160.00,0,None,None,1484959201000,United States,Architectural-Garden
Vintage Cast Iron Standard Wall Mount Sink Bracket Rehab Restore,50.00,0,None,None,1484959237000,United States,Architectural-Garden
1871 Eastlake Brass Cabinet Latch,35.99,0,None,None,1484959251000,Australia,Architectural-Garden
Old fashioned victorian brass Original brass fingerplate doorplate large,98.31,0,None,None,1484959273000,United States,Architectural-Garden
Antique Job Road Street Sign Topper Cast Iron Vintage,150.00,0,None,None,1484959344000,United States,Architectural-Garden
PAIR OF LOVELY DOUBLE LAMP SCONCES IN GOLD BY ARTKAST,89.00,0,None,None,1484959411000,United States,Architectural-Garden
1877 R H co Eastlake Mortise Lock & Knobs,59.00,0,None,None,1484959482000,United States,Architectural-Garden
NEW LEAD TRAP FOR CLAWFOOT BATHTUB  1 1/2 inch plumbing,93.00,0,None,None,1484959555000,United States,Architectural-Garden
ANTIQUE ORNATE CAST IRON VICTORIAN SWIVEL WALL ARM HOOK PLANT HOOK 2 PIECE,15.50,5,None,None,1484959575000,United States,Architectural-Garden
Pr 5" Carved Wood Leaf Pediments,35.00,0,None,None,1484959737000,United States,Architectural-Garden
Antique Victorian Round Crystal Glass Door Knob Large Brass Shank,39.99,0,None,None,1484959836000,United States,Architectural-Garden
Oversize Cabinet Pulls in Fluted Crystal Single Knob for BiFold Doors & More,29.99,0,None,None,1484959912000,United States,Architectural-Garden
ANTIQUE CEILING CHANDELIER LAMP LIGHT ..RARE WITH PAINTED GLASS..VERY OLD,59.99,0,None,None,1484960031000,United States,Architectural-Garden
Oil Lamp Burner No. 2 Queen Ann Ornate Antique Brass OL12011408,33.00,0,None,None,1484960156000,United Kingdom,Architectural-Garden
Lot of 2 pcs Vintage Solid Brass crochet Daisy Flower Cabinet Knob Pulls Handle,18.00,0,None,None,1484960320000,Indonesia,Architectural-Garden
Lot of 4 pcs Vintage Autumn LEAF Solid Brass Antique Hinge / Hinges Cabinet Door,16.00,0,None,None,1484960322000,Indonesia,Architectural-Garden
5.90" inches Set of 2 pcs Vintage RETRO Swirl Pole Cabinet Drawer Handle Pulls,17.99,0,None,None,1484960326000,Indonesia,Architectural-Garden
Set of 2 pcs Vintage Retro Traditional Solid Brass Cabinet Drawer Handle Pulls,20.00,0,None,None,1484960328000,Indonesia,Architectural-Garden
ANTIQUE EARLY AMERICAN COPPER CANDLE SCONCE LAST LONG ISLAND NY ORIGIN DECORATE,499.99,6,None,None,1484960364000,United States,Architectural-Garden
2 art deco plastic Pull handles knobs (s12285),10.00,0,None,None,1484960375000,Czech Republic,Architectural-Garden
7 art deco bakelite plastic Pull handles knobs 95 grams 0,209 lb (s14029),29.00,0,None,None,1484960376000,Czech Republic,Architectural-Garden
2 art deco plastic Pull handles knobs 15 grams - 0,033 lb (s12290),20.00,0,None,None,1484960376000,Czech Republic,Architectural-Garden
8 art deco bakelite plastic Pull handles knobs (s12297),25.00,0,None,None,1484960377000,Czech Republic,Architectural-Garden
2 art deco bakelite plastic Pull handles knobs 21 grams - 0,046 lb (s14027),19.00,0,None,None,1484960378000,Czech Republic,Architectural-Garden
10 assorted art deco bakelite plastic Pull handles knobs 164grs.-0,361l<wbr/>b(s12356),50.00,0,None,None,1484960378000,Czech Republic,Architectural-Garden
3 art deco bakelite plastic Pull handles knobs 42 grams - 0,092 lb (s12275),15.00,0,None,None,1484960378000,Czech Republic,Architectural-Garden
4 art deco bakelite plastic Pull handles knobs 89 gr. 0,196 lb(s12349),40.00,0,None,None,1484960379000,Czech Republic,Architectural-Garden
4 assorted art deco bakelite plastic Pull handles knobs 97 gr. 0,213 lb(s12272),30.00,0,None,None,1484960380000,Czech Republic,Architectural-Garden
10 assorted art deco bakelite plastic Pull handles knobs 373 g-0,822 lb (s12274),30.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
2 art deco bakelite plastic Pull handles knobs 60 grs. - 0,132 lb (s12242),14.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
5 art deco bakelite plastic Pull handles knobs 84 gr. 0,185 lb(s12226),60.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
23 art deco bakelite plastic Pull handles knobs 350 grams - 0,771 lb (s12312),70.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
Set of 2 pcs 1.96" inches Vintage Solid Brass Latch BOX and Door LATCH,15.00,0,None,None,1484960382000,Indonesia,Architectural-Garden
4 art deco bakelite plastic Pull handles knobs 58 grams - 0,127 lb (s12295),30.00,0,None,None,1484960383000,Czech Republic,Architectural-Garden
SET OF 4 PCS NEW VINTAGE ANTIQUE RETRO Era Cabinet Door BRASS Rectangular Pull,14.99,0,None,None,1484960384000,Indonesia,Architectural-Garden
2 art deco bakelite plastic Pull handles knobs 62 grs.-0,136 lb(s12292),20.00,0,None,None,1484960385000,Czech Republic,Architectural-Garden
Lot of 2 pcs Vintage Sea Clam shell Pull Knobs Solid Brass Drawer Handle Pulls,17.00,0,None,None,1484960389000,Indonesia,Architectural-Garden
Set Vintage Escutcheon OLD Man Mouth KEY HOLE with Working Skeleton Key Lock,14.99,0,None,None,1484960389000,Indonesia,Architectural-Garden
6 art deco bakelite plastic Pull handles knobs 84 gr. 0,185 lb(s12291),30.00,0,None,None,1484960390000,Czech Republic,Architectural-Garden
ANTIQUE  Large stone trough hand carved sandstone 5ft + long Excellent condition,4,306.40,0,None,None,1484956395000,United Kingdom,Architectural-Garden
1930's Pr 21 1/4" Carved Wood Pediment,85.00,0,None,None,1484956425000,United States,Architectural-Garden
ANTIQUE VINTAGE 1800’S STYLE VICTORIAN CAST IRON LARGE SKELETON KEY REPRODUCTION,11.95,0,None,None,1484956486000,United States,Architectural-Garden
Vintage Italianate Candle Wall Holder Gold Green Shabby Retro,13.06,0,None,None,1484956735000,United States,Architectural-Garden
Vintage Brass Chinese Slide Bar Lock and Folding Key Padlock MELE Key,14.99,0,None,None,1484956741000,United States,Architectural-Garden
Vintage Victorian Ornate Brass Pull,12.45,2,None,None,1484956827000,United States,Architectural-Garden
Vintage Victorian Ornate Brass Pull,14.45,7,None,None,1484956828000,United States,Architectural-Garden
Antique Solid Brass Door Hinges,29.99,0,None,None,1484957118000,United States,Architectural-Garden
LARGE 14" TALL CHUBBY OLD RACCOON VINTAGE CEMENT CONCRETE GARDEN ANIMAL STATUE,49.00,0,None,None,1484957148000,United States,Architectural-Garden
Vintage NOS Brass Rixson No 25 Electrical Cover?,9.99,0,None,None,1484957171000,United States,Architectural-Garden
VINTAGE FARM IMPLEMENT IRON CLAMP ON HANDLE, STEAMPUNK,13.00,0,None,None,1484957283000,United States,Architectural-Garden
Vtg Kitch'n Handy  Kitchen Cabinet Chrome Shelf NOS Washington Steel Echo USA,40.00,0,None,None,1484957326000,United States,Architectural-Garden
set of yellow/brown rustic Victorian   wood corbels   8 x  12,59.90,0,None,None,1484957415000,United States,Architectural-Garden
lot antique door lock thumb latch window bracket catch vintage handle hardware,11.51,3,None,None,1484957417000,United States,Architectural-Garden
Deco Chandelier,495.00,0,None,None,1484957466000,United States,Architectural-Garden
restoration nails 5 inch 60 nails never used,1.00,0,None,None,1484957505000,United States,Architectural-Garden
Vintage Brass "Ties" Hook,9.99,0,None,None,1484957507000,United States,Architectural-Garden
Lot of 2 pcs Vintage Flush Lift Handle Brass Cabinet Drawer Door Pull handle,15.00,0,None,None,1484957508000,Indonesia,Architectural-Garden
Vintage NOS Brass Door Push Cover?,9.99,0,None,None,1484957517000,United States,Architectural-Garden
8 Vintage 3" Antiqued Brass ORNATE Colonia<wbr/>l Dresser Cabinet Drawer Pulls,15.00,0,None,None,1484957543000,United States,Architectural-Garden
3 SETS VINTAGE ANTIQUE ORNATE METAL DOOR KNOBS, RESTORATION PIECES,16.05,6,None,None,1484957561000,United States,Architectural-Garden
927 Vintage 50s CEILING LIGHT Ship Wheel fixture glass shade hall bath NAUTICAL,225.00,0,None,None,1484957829000,United States,Architectural-Garden
ANTIQUE EASTLAKE BRASS DRAWER PULL 3" CENTER,19.95,0,None,None,1484957941000,United Kingdom,Architectural-Garden
3 Scrap Gothic Brass Art Deco Handle Plate Grate Swan,12.00,0,None,None,1484958458000,United States,Architectural-Garden
VINTAGE BRASS ORNATE DOOR KNOB ESCUTCHEON PLATE PART 3,12.60,0,None,None,1484958773000,United Kingdom,Architectural-Garden
Antique Door Latch Lock Set Star Key Hole,39.97,5,None,None,1484958835000,United States,Architectural-Garden
Antique Steps Staircase Architectural 21' Wooden Model Display Mercantile RARE,375.00,0,None,None,1484958992000,United States,Architectural-Garden
2 PACK OF HILLMAN CHEST HANDLES ~ ZINC FINISH ~ 3-3/4" ~ 851377,13.99,0,None,None,1484959058000,United States,Architectural-Garden
French ormolu curtain rings  55mm diam in the Rococo style and dating 1880s  16,15.07,0,None,None,1484959076000,United States,Architectural-Garden
vintage hammered metal 5 Lamp Gothic STYLE Chandelier Hanging Light,160.00,0,None,None,1484959201000,United States,Architectural-Garden
Vintage Cast Iron Standard Wall Mount Sink Bracket Rehab Restore,50.00,0,None,None,1484959237000,United States,Architectural-Garden
1871 Eastlake Brass Cabinet Latch,35.99,0,None,None,1484959251000,Australia,Architectural-Garden
Old fashioned victorian brass Original brass fingerplate doorplate large,98.31,0,None,None,1484959273000,United States,Architectural-Garden
Antique Job Road Street Sign Topper Cast Iron Vintage,150.00,0,None,None,1484959344000,United States,Architectural-Garden
PAIR OF LOVELY DOUBLE LAMP SCONCES IN GOLD BY ARTKAST,89.00,0,None,None,1484959411000,United States,Architectural-Garden
1877 R H co Eastlake Mortise Lock & Knobs,59.00,0,None,None,1484959482000,United States,Architectural-Garden
NEW LEAD TRAP FOR CLAWFOOT BATHTUB  1 1/2 inch plumbing,93.00,0,None,None,1484959555000,United States,Architectural-Garden
ANTIQUE ORNATE CAST IRON VICTORIAN SWIVEL WALL ARM HOOK PLANT HOOK 2 PIECE,15.50,5,None,None,1484959575000,United States,Architectural-Garden
Pr 5" Carved Wood Leaf Pediments,35.00,0,None,None,1484959737000,United States,Architectural-Garden
Antique Victorian Round Crystal Glass Door Knob Large Brass Shank,39.99,0,None,None,1484959836000,United States,Architectural-Garden
Oversize Cabinet Pulls in Fluted Crystal Single Knob for BiFold Doors & More,29.99,0,None,None,1484959912000,United States,Architectural-Garden
ANTIQUE CEILING CHANDELIER LAMP LIGHT ..RARE WITH PAINTED GLASS..VERY OLD,59.99,0,None,None,1484960031000,United States,Architectural-Garden
Oil Lamp Burner No. 2 Queen Ann Ornate Antique Brass OL12011408,33.00,0,None,None,1484960156000,United Kingdom,Architectural-Garden
Lot of 2 pcs Vintage Solid Brass crochet Daisy Flower Cabinet Knob Pulls Handle,18.00,0,None,None,1484960320000,Indonesia,Architectural-Garden
Lot of 4 pcs Vintage Autumn LEAF Solid Brass Antique Hinge / Hinges Cabinet Door,16.00,0,None,None,1484960322000,Indonesia,Architectural-Garden
5.90" inches Set of 2 pcs Vintage RETRO Swirl Pole Cabinet Drawer Handle Pulls,17.99,0,None,None,1484960326000,Indonesia,Architectural-Garden
Set of 2 pcs Vintage Retro Traditional Solid Brass Cabinet Drawer Handle Pulls,20.00,0,None,None,1484960328000,Indonesia,Architectural-Garden
ANTIQUE EARLY AMERICAN COPPER CANDLE SCONCE LAST LONG ISLAND NY ORIGIN DECORATE,499.99,6,None,None,1484960364000,United States,Architectural-Garden
2 art deco plastic Pull handles knobs (s12285),10.00,0,None,None,1484960375000,Czech Republic,Architectural-Garden
7 art deco bakelite plastic Pull handles knobs 95 grams 0,209 lb (s14029),29.00,0,None,None,1484960376000,Czech Republic,Architectural-Garden
2 art deco plastic Pull handles knobs 15 grams - 0,033 lb (s12290),20.00,0,None,None,1484960376000,Czech Republic,Architectural-Garden
8 art deco bakelite plastic Pull handles knobs (s12297),25.00,0,None,None,1484960377000,Czech Republic,Architectural-Garden
2 art deco bakelite plastic Pull handles knobs 21 grams - 0,046 lb (s14027),19.00,0,None,None,1484960378000,Czech Republic,Architectural-Garden
10 assorted art deco bakelite plastic Pull handles knobs 164grs.-0,361l<wbr/>b(s12356),50.00,0,None,None,1484960378000,Czech Republic,Architectural-Garden
3 art deco bakelite plastic Pull handles knobs 42 grams - 0,092 lb (s12275),15.00,0,None,None,1484960378000,Czech Republic,Architectural-Garden
4 art deco bakelite plastic Pull handles knobs 89 gr. 0,196 lb(s12349),40.00,0,None,None,1484960379000,Czech Republic,Architectural-Garden
4 assorted art deco bakelite plastic Pull handles knobs 97 gr. 0,213 lb(s12272),30.00,0,None,None,1484960380000,Czech Republic,Architectural-Garden
10 assorted art deco bakelite plastic Pull handles knobs 373 g-0,822 lb (s12274),30.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
2 art deco bakelite plastic Pull handles knobs 60 grs. - 0,132 lb (s12242),14.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
5 art deco bakelite plastic Pull handles knobs 84 gr. 0,185 lb(s12226),60.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
23 art deco bakelite plastic Pull handles knobs 350 grams - 0,771 lb (s12312),70.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
Set of 2 pcs 1.96" inches Vintage Solid Brass Latch BOX and Door LATCH,15.00,0,None,None,1484960382000,Indonesia,Architectural-Garden
4 art deco bakelite plastic Pull handles knobs 58 grams - 0,127 lb (s12295),30.00,0,None,None,1484960383000,Czech Republic,Architectural-Garden
SET OF 4 PCS NEW VINTAGE ANTIQUE RETRO Era Cabinet Door BRASS Rectangular Pull,14.99,0,None,None,1484960384000,Indonesia,Architectural-Garden
2 art deco bakelite plastic Pull handles knobs 62 grs.-0,136 lb(s12292),20.00,0,None,None,1484960385000,Czech Republic,Architectural-Garden
Lot of 2 pcs Vintage Sea Clam shell Pull Knobs Solid Brass Drawer Handle Pulls,17.00,0,None,None,1484960389000,Indonesia,Architectural-Garden
Set Vintage Escutcheon OLD Man Mouth KEY HOLE with Working Skeleton Key Lock,14.99,0,None,None,1484960389000,Indonesia,Architectural-Garden
6 art deco bakelite plastic Pull handles knobs 84 gr. 0,185 lb(s12291),30.00,0,None,None,1484960390000,Czech Republic,Architectural-Garden
Set of 2 pcs Vintage Retro BIN PULL Cabinet Solid Brass Drawer Handle Knob Pulls,16.50,0,None,None,1484960391000,Indonesia,Architectural-Garden
2.75 Pair 2 pcs Vintage Art Deco Handle with Key Hole Solid Brass Drawer Pulls,14.99,0,None,None,1484960392000,Indonesia,Architectural-Garden
ANTIQUE  Large stone trough hand carved sandstone 5ft + long Excellent condition,4,306.40,0,None,None,1484956395000,United Kingdom,Architectural-Garden
1930's Pr 21 1/4" Carved Wood Pediment,85.00,0,None,None,1484956425000,United States,Architectural-Garden
ANTIQUE VINTAGE 1800’S STYLE VICTORIAN CAST IRON LARGE SKELETON KEY REPRODUCTION,11.95,0,None,None,1484956486000,United States,Architectural-Garden
Vintage Italianate Candle Wall Holder Gold Green Shabby Retro,13.06,0,None,None,1484956735000,United States,Architectural-Garden
Vintage Brass Chinese Slide Bar Lock and Folding Key Padlock MELE Key,14.99,0,None,None,1484956741000,United States,Architectural-Garden
Vintage Victorian Ornate Brass Pull,12.45,2,None,None,1484956827000,United States,Architectural-Garden
Vintage Victorian Ornate Brass Pull,14.45,7,None,None,1484956828000,United States,Architectural-Garden
Antique Solid Brass Door Hinges,29.99,0,None,None,1484957118000,United States,Architectural-Garden
LARGE 14" TALL CHUBBY OLD RACCOON VINTAGE CEMENT CONCRETE GARDEN ANIMAL STATUE,49.00,0,None,None,1484957148000,United States,Architectural-Garden
Vintage NOS Brass Rixson No 25 Electrical Cover?,9.99,0,None,None,1484957171000,United States,Architectural-Garden
VINTAGE FARM IMPLEMENT IRON CLAMP ON HANDLE, STEAMPUNK,13.00,0,None,None,1484957283000,United States,Architectural-Garden
Vtg Kitch'n Handy  Kitchen Cabinet Chrome Shelf NOS Washington Steel Echo USA,40.00,0,None,None,1484957326000,United States,Architectural-Garden
set of yellow/brown rustic Victorian   wood corbels   8 x  12,59.90,0,None,None,1484957415000,United States,Architectural-Garden
lot antique door lock thumb latch window bracket catch vintage handle hardware,11.51,3,None,None,1484957417000,United States,Architectural-Garden
Deco Chandelier,495.00,0,None,None,1484957466000,United States,Architectural-Garden
restoration nails 5 inch 60 nails never used,1.00,0,None,None,1484957505000,United States,Architectural-Garden
Vintage Brass "Ties" Hook,9.99,0,None,None,1484957507000,United States,Architectural-Garden
Lot of 2 pcs Vintage Flush Lift Handle Brass Cabinet Drawer Door Pull handle,15.00,0,None,None,1484957508000,Indonesia,Architectural-Garden
Vintage NOS Brass Door Push Cover?,9.99,0,None,None,1484957517000,United States,Architectural-Garden
8 Vintage 3" Antiqued Brass ORNATE Colonia<wbr/>l Dresser Cabinet Drawer Pulls,15.00,0,None,None,1484957543000,United States,Architectural-Garden
3 SETS VINTAGE ANTIQUE ORNATE METAL DOOR KNOBS, RESTORATION PIECES,16.05,6,None,None,1484957561000,United States,Architectural-Garden
927 Vintage 50s CEILING LIGHT Ship Wheel fixture glass shade hall bath NAUTICAL,225.00,0,None,None,1484957829000,United States,Architectural-Garden
ANTIQUE EASTLAKE BRASS DRAWER PULL 3" CENTER,19.95,0,None,None,1484957941000,United Kingdom,Architectural-Garden
3 Scrap Gothic Brass Art Deco Handle Plate Grate Swan,12.00,0,None,None,1484958458000,United States,Architectural-Garden
VINTAGE BRASS ORNATE DOOR KNOB ESCUTCHEON PLATE PART 3,12.60,0,None,None,1484958773000,United Kingdom,Architectural-Garden
Antique Door Latch Lock Set Star Key Hole,39.97,5,None,None,1484958835000,United States,Architectural-Garden
Antique Steps Staircase Architectural 21' Wooden Model Display Mercantile RARE,375.00,0,None,None,1484958992000,United States,Architectural-Garden
2 PACK OF HILLMAN CHEST HANDLES ~ ZINC FINISH ~ 3-3/4" ~ 851377,13.99,0,None,None,1484959058000,United States,Architectural-Garden
French ormolu curtain rings  55mm diam in the Rococo style and dating 1880s  16,15.07,0,None,None,1484959076000,United States,Architectural-Garden
vintage hammered metal 5 Lamp Gothic STYLE Chandelier Hanging Light,160.00,0,None,None,1484959201000,United States,Architectural-Garden
Vintage Cast Iron Standard Wall Mount Sink Bracket Rehab Restore,50.00,0,None,None,1484959237000,United States,Architectural-Garden
1871 Eastlake Brass Cabinet Latch,35.99,0,None,None,1484959251000,Australia,Architectural-Garden
Old fashioned victorian brass Original brass fingerplate doorplate large,98.31,0,None,None,1484959273000,United States,Architectural-Garden
Antique Job Road Street Sign Topper Cast Iron Vintage,150.00,0,None,None,1484959344000,United States,Architectural-Garden
PAIR OF LOVELY DOUBLE LAMP SCONCES IN GOLD BY ARTKAST,89.00,0,None,None,1484959411000,United States,Architectural-Garden
1877 R H co Eastlake Mortise Lock & Knobs,59.00,0,None,None,1484959482000,United States,Architectural-Garden
NEW LEAD TRAP FOR CLAWFOOT BATHTUB  1 1/2 inch plumbing,93.00,0,None,None,1484959555000,United States,Architectural-Garden
ANTIQUE ORNATE CAST IRON VICTORIAN SWIVEL WALL ARM HOOK PLANT HOOK 2 PIECE,15.50,5,None,None,1484959575000,United States,Architectural-Garden
Pr 5" Carved Wood Leaf Pediments,35.00,0,None,None,1484959737000,United States,Architectural-Garden
Antique Victorian Round Crystal Glass Door Knob Large Brass Shank,39.99,0,None,None,1484959836000,United States,Architectural-Garden
Oversize Cabinet Pulls in Fluted Crystal Single Knob for BiFold Doors & More,29.99,0,None,None,1484959912000,United States,Architectural-Garden
ANTIQUE CEILING CHANDELIER LAMP LIGHT ..RARE WITH PAINTED GLASS..VERY OLD,59.99,0,None,None,1484960031000,United States,Architectural-Garden
Oil Lamp Burner No. 2 Queen Ann Ornate Antique Brass OL12011408,33.00,0,None,None,1484960156000,United Kingdom,Architectural-Garden
Lot of 2 pcs Vintage Solid Brass crochet Daisy Flower Cabinet Knob Pulls Handle,18.00,0,None,None,1484960320000,Indonesia,Architectural-Garden
Lot of 4 pcs Vintage Autumn LEAF Solid Brass Antique Hinge / Hinges Cabinet Door,16.00,0,None,None,1484960322000,Indonesia,Architectural-Garden
5.90" inches Set of 2 pcs Vintage RETRO Swirl Pole Cabinet Drawer Handle Pulls,17.99,0,None,None,1484960326000,Indonesia,Architectural-Garden
Set of 2 pcs Vintage Retro Traditional Solid Brass Cabinet Drawer Handle Pulls,20.00,0,None,None,1484960328000,Indonesia,Architectural-Garden
ANTIQUE EARLY AMERICAN COPPER CANDLE SCONCE LAST LONG ISLAND NY ORIGIN DECORATE,499.99,6,None,None,1484960364000,United States,Architectural-Garden
2 art deco plastic Pull handles knobs (s12285),10.00,0,None,None,1484960375000,Czech Republic,Architectural-Garden
7 art deco bakelite plastic Pull handles knobs 95 grams 0,209 lb (s14029),29.00,0,None,None,1484960376000,Czech Republic,Architectural-Garden
2 art deco plastic Pull handles knobs 15 grams - 0,033 lb (s12290),20.00,0,None,None,1484960376000,Czech Republic,Architectural-Garden
8 art deco bakelite plastic Pull handles knobs (s12297),25.00,0,None,None,1484960377000,Czech Republic,Architectural-Garden
2 art deco bakelite plastic Pull handles knobs 21 grams - 0,046 lb (s14027),19.00,0,None,None,1484960378000,Czech Republic,Architectural-Garden
10 assorted art deco bakelite plastic Pull handles knobs 164grs.-0,361l<wbr/>b(s12356),50.00,0,None,None,1484960378000,Czech Republic,Architectural-Garden
3 art deco bakelite plastic Pull handles knobs 42 grams - 0,092 lb (s12275),15.00,0,None,None,1484960378000,Czech Republic,Architectural-Garden
4 art deco bakelite plastic Pull handles knobs 89 gr. 0,196 lb(s12349),40.00,0,None,None,1484960379000,Czech Republic,Architectural-Garden
4 assorted art deco bakelite plastic Pull handles knobs 97 gr. 0,213 lb(s12272),30.00,0,None,None,1484960380000,Czech Republic,Architectural-Garden
10 assorted art deco bakelite plastic Pull handles knobs 373 g-0,822 lb (s12274),30.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
2 art deco bakelite plastic Pull handles knobs 60 grs. - 0,132 lb (s12242),14.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
5 art deco bakelite plastic Pull handles knobs 84 gr. 0,185 lb(s12226),60.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
23 art deco bakelite plastic Pull handles knobs 350 grams - 0,771 lb (s12312),70.00,0,None,None,1484960381000,Czech Republic,Architectural-Garden
Set of 2 pcs 1.96" inches Vintage Solid Brass Latch BOX and Door LATCH,15.00,0,None,None,1484960382000,Indonesia,Architectural-Garden
4 art deco bakelite plastic Pull handles knobs 58 grams - 0,127 lb (s12295),30.00,0,None,None,1484960383000,Czech Republic,Architectural-Garden
SET OF 4 PCS NEW VINTAGE ANTIQUE RETRO Era Cabinet Door BRASS Rectangular Pull,14.99,0,None,None,1484960384000,Indonesia,Architectural-Garden
2 art deco bakelite plastic Pull handles knobs 62 grs.-0,136 lb(s12292),20.00,0,None,None,1484960385000,Czech Republic,Architectural-Garden
Lot of 2 pcs Vintage Sea Clam shell Pull Knobs Solid Brass Drawer Handle Pulls,17.00,0,None,None,1484960389000,Indonesia,Architectural-Garden
Set Vintage Escutcheon OLD Man Mouth KEY HOLE with Working Skeleton Key Lock,14.99,0,None,None,1484960389000,Indonesia,Architectural-Garden
6 art deco bakelite plastic Pull handles knobs 84 gr. 0,185 lb(s12291),30.00,0,None,None,1484960390000,Czech Republic,Architectural-Garden
Set of 2 pcs Vintage Retro BIN PULL Cabinet Solid Brass Drawer Handle Knob Pulls,16.50,0,None,None,1484960391000,Indonesia,Architectural-Garden
